ROW ID,TYPE,TYPE SORT RANK,WEIGHT CLASS,WEIGHT CLASS SORT RANK,CATEGORY,CAT SORT RANK,SUB CATEGORY,SUB CAT SORT RANK,PRODUCT PAGE ID,PRODUCT PAGE NAME,SUB DESCRIPTION,PART#,FRAME,PART LEVEL DESCRIPTION,WIDTH,CAPACITY,TEETH / TINE QTY,EST WEIGHT (LBS.),CUTTING EDGE,Make 1,Make 2,Make 3,Make 4,Make 5,Make 6,Make 7,Make 8,Make 9,Make 10,Make 11,Make 12,Make 13,Make 14,Make 15,Make 16,Make 17,Make 18,Make 19,Make 20,Make 21,Make 22,Make 23,Make 24,Make 25,Make 26,Make 27,Make 28,Make 29,Make 30,Make 31
2034,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P300/500PTC8060 - QC300/500PTC8060,,"Class 300 80"" Log & Lumber Paddle Clamp Fork, Tines: 3.0"" X 7"" X 60""","80""",,"3.0"" x 7"" x 60""",3170,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2035,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P300/500PTC8060 - QC300/500PTC8060,,"Class 500 80"" Log & Lumber Paddle Clamp Fork, Tines: 3.0"" X 7"" X 60""","80""",,"3.0"" x 7"" x 60""",3170,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2036,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P300/500PTC8072 - QC300/500PTC8072,,"Class 300 80"" Log & Lumber Paddle Clamp Fork, Tines: 3.0"" X 7"" X 72""","80""",,"3.0"" x 7"" x 72""",3320,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2037,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P300/500PTC8072 - QC300/500PTC8072,,"Class 500 80"" Log & Lumber Paddle Clamp Fork, Tines: 3.0"" X 7"" X 72""","80""",,"3.0"" x 7"" x 72""",3320,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2038,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P300/500PTC8084 - QC300/500PTC8084,,"Class 300 80"" Log & Lumber Paddle Clamp Fork, Tines: 3.0"" X 7"" X 84""","80""",,"3.0"" x 7"" x 84""",3470,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2039,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P300/500PTC8084 - QC300/500PTC8084,,"Class 500 80"" Log & Lumber Paddle Clamp Fork, Tines: 3.0"" X 7"" X 84""","80""",,"3.0"" x 7"" x 84""",3470,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2040,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P600PTC10660 - QC600PTC10660,,"Class 600 106"" Log & Lumber Paddle Clamp Fork, Tines: 3.5"" X 8"" X 60""","106""",,"3.5"" x 8"" x 60""",5525,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2041,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P600PTC10672 - QC600PTC10672,,"Class 600 106"" Log & Lumber Paddle Clamp Fork, Tines: 3.5"" X 8"" X 72""","106""",,"3.5"" x 8"" x 72""",5725,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2042,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P600PTC10684 - QC600PTC10684,,"Class 600 106"" Log & Lumber Paddle Clamp Fork, Tines: 3.5"" X 8"" X 84""","106""",,"3.5"" x 8"" x 84""",5925,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2043,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P700PTC10672 - QC700PTC10672,,"Class 700 106"" Log & Lumber Paddle Clamp Fork, Tines: 4.0"" X 8"" X 72""","106""",,"4.0"" x 8"" x 72""",6075,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2044,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P700PTC10684 - QC700PTC10684,,"Class 700 106"" Log & Lumber Paddle Clamp Fork, Tines: 4.0"" X 8"" X 84""","106""",,"4.0"" x 8"" x 84""",6300,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2045,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P700PTC10696 - QC700PTC10696,,"Class 700 106"" Log & Lumber Paddle Clamp Fork, Tines: 4.0"" X 8"" X 96""","106""",,"4.0"" x 8"" x 96""",6550,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2046,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P800PTC10672 - QC800PTC10672,,"Class 800 106"" Log & Lumber Paddle Clamp Fork, Tines: 4.0"" X 8"" X 72""","106""",,"4.0"" x 8"" x 72""",6375,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2047,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P800PTC10684 - QC800PTC10684,,"Class 800 106"" Log & Lumber Paddle Clamp Fork, Tines: 4.0"" X 8"" X 84""","106""",,"4.0"" x 8"" x 84""",6625,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2048,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Paddle Clamp,Wlr-4-6,68,Wheel Loader Log & Lumber Paddle Clamp Forks,Wheel Loader Log & Lumber Paddle Clamp Forks,P800PTC10696 - QC800PTC10696,,"Class 800 106"" Log & Lumber Paddle Clamp Fork, Tines: 4.0"" X 8"" X 96""","106""",,"4.0"" x 8"" x 96""",6875,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2049,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P100STC6048 - QC100STC6048,,"Class 100 60"" Log & Lumber Single Clamp Fork, Tines: 2.5"" X 6"" X 48""","60""",,"2.5"" x 6"" x 48""",1100,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2050,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P200STC8048 - QC200STC8048,,"Class 200 80"" Log & Lumber Single Clamp Fork, Tines: 2.5"" X 6"" X 48""","80""",,"2.5"" x 6"" x 48""",2550,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2051,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P200STC8060 - QC200STC8060,,"Class 200 80"" Log & Lumber Single Clamp Fork, Tines: 2.5"" X 6"" X 60""","80""",,"2.5"" x 6"" x 60""",2200,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2052,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8048 - QC300/500STC8048,,"Class 300 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" X 48""","80""",,"3.0"" x 7"" x 48""",2275,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2053,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8048 - QC300/500STC8048,,"Class 500 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" X 48""","80""",,"3.0"" x 7"" x 48""",2275,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2054,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8060 - QC300/500STC8060,,"Class 300 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" X 60""","80""",,"3.0"" x 7"" x 60""",2420,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2055,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8060 - QC300/500STC8060,,"Class 500 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" X 60""","80""",,"3.0"" x 7"" x 60""",2420,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2056,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8072 - QC300/500STC8072,,"Class 300 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" X 72""","80""",,"3.0"" x 7"" x 72""",2570,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2057,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8072 - QC300/500STC8072,,"Class 500 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" X 72""","80""",,"3.0"" x 7"" x 72""",2570,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2058,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8084 - QC300/500STC8084,,"Class 300 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" 'X 84""","80""",,"3.0"" x 7"" 'x 84""",2720,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2059,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P300/500STC8084 - QC300/500STC8084,,"Class 500 80"" Log & Lumber Single Clamp Fork, Tines: 3.0"" X 7"" 'X 84""","80""",,"3.0"" x 7"" 'x 84""",2720,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2060,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P600STC10660 - QC600STC10660,,"Class 600 106"" Log & Lumber Single Clamp Fork, Tines: 3.5"" X 8"" X 60""","106""",,"3.5"" x 8"" x 60""",4725,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2061,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P600STC10672 - QC600STC10672,,"Class 600 106"" Log & Lumber Single Clamp Fork, Tines: 3.5"" X 8"" X 72""","106""",,"3.5"" x 8"" x 72""",4925,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2062,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P600STC10684 - QC600STC10684,,"Class 600 106"" Log & Lumber Single Clamp Fork, Tines: 3.5"" X 8"" X 84""","106""",,"3.5"" x 8"" x 84""",5125,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2063,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P700STC10672 - QC700STC10672,,"Class 700 106"" Log & Lumber Single Clamp Fork, Tines: 4.0"" X 8"" X 72""","106""",,"4.0"" x 8"" x 72""",5225,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2064,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P700STC10684 - QC700STC10684,,"Class 700 106"" Log & Lumber Single Clamp Fork, Tines: 4.0"" X 8"" X 84""","106""",,"4.0"" x 8"" x 84""",5445,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2065,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Single Clamp,Wlr-4-7,69,Wheel Loader Log & Lumber Single Clamp Forks,Wheel Loader Log & Lumber Single Clamp Forks,P700STC10696 - QC700STC10696,,"Class 700 106"" Log & Lumber Single Clamp Fork, Tines: 4.0"" X 8"" X 96""","106""",,"4.0"" x 8"" x 96""",5665,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2066,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P100DTC6048 - QC100DTC6048,,"Class 100 60"" Log & Lumber Dual Clamp Fork, Tines: 2.5"" X 6"" X 48""","60""",,"2.5"" x 6"" x 48""",1400,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2067,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P200DTC8048 - QC200DTC8048,,"Class 200 80"" Log & Lumber Dual Clamp Fork, Tines: 2.5"" X 6"" X 48""","80""",,"2.5"" x 6"" x 48""",2550,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2068,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P200DTC8060 - QC200DTC8060,,"Class 200 80"" Log & Lumber Dual Clamp Fork, Tines: 2.5"" X 6"" X 60""","80""",,"2.5"" x 6"" x 60""",2650,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2069,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P300/500DTC8048 - QC300/500DTC8048,,"Class 300 80"" Log & Lumber Dual Clamp Fork, Tines: 3.0"" X 7"" X 48""","80""",,"3.0"" x 7"" x 48""",2825,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2070,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P300/500DTC8048 - QC300/500DTC8048,,"Class 500 80"" Log & Lumber Dual Clamp Fork, Tines: 3.0"" X 7"" X 48""","80""",,"3.0"" x 7"" x 48""",2825,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2071,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P300/500DTC8060 - QC300/500DTC8060,,"Class 300 80"" Log & Lumber Dual Clamp Fork, Tines: 3.0"" X 7"" X 60""","80""",,"3.0"" x 7"" x 60""",2970,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2072,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P300/500DTC8060 - QC300/500DTC8060,,"Class 500 80"" Log & Lumber Dual Clamp Fork, Tines: 3.0"" X 7"" X 60""","80""",,"3.0"" x 7"" x 60""",2970,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
2073,Wheel Loader,6,Wheel Loader,19,Forks,W4,Log & Lumber Dual Clamp,Wlr-4-8,70,Wheel Loader Log & Lumber Dual Clamp Forks,Wheel Loader Log & Lumber Dual Clamp Forks,P300/500DTC8072 - QC300/500DTC8072,,"Class 300 80"" Log & Lumber Dual Clamp Fork, Tines: 3.0"" X 7"" X 72""","80""",,"3.0"" x 7"" x 72""",3120,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
