ROW ID,TYPE,TYPE SORT RANK,WEIGHT CLASS,WEIGHT CLASS SORT RANK,CATEGORY,CAT SORT RANK,SUB CATEGORY,SUB CAT SORT RANK,PRODUCT PAGE ID,PRODUCT PAGE NAME,SUB DESCRIPTION,PART#,FRAME,PART LEVEL DESCRIPTION,WIDTH,CAPACITY,TEETH / TINE QTY,EST WEIGHT (LBS.),CUTTING EDGE,Make 1,Make 2,Make 3,Make 4,Make 5,Make 6,Make 7,Make 8,Make 9,Make 10,Make 11,Make 12,Make 13,Make 14,Make 15,Make 16,Make 17,Make 18,Make 19,Make 20,Make 21,Make 22,Make 23,Make 24,Make 25,Make 26,Make 27,Make 28,Make 29,Make 30,Make 31
778,Rubber Tire,1,Rubber Tire,18,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,4850SB,,Shaping Blade,"48""",,,638,,Case,Caterpillar,Fermac,Ford,JCB,John Deere,Kobelco,New Holland,Terex,,,,,,,,,,,,,,,,,,,,,,
779,Rubber Tire,1,Rubber Tire,18,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,5450SB,,Shaping Blade,"54""",,,713,,Case,Caterpillar,Fermac,Ford,JCB,John Deere,Kobelco,New Holland,Terex,,,,,,,,,,,,,,,,,,,,,,
780,Rubber Tire,1,Rubber Tire,18,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,5450SB,,Shaping Blade,"54""",,,713,,Case,Caterpillar,Fermac,Ford,JCB,John Deere,Kobelco,New Holland,Terex,,,,,,,,,,,,,,,,,,,,,,
781,Rubber Tire,1,Rubber Tire,18,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,6050SB,,Shaping Blade,"60""",,,773,,Case,Caterpillar,Fermac,Ford,JCB,John Deere,Kobelco,New Holland,Terex,,,,,,,,,,,,,,,,,,,,,,
782,Rubber Tire,1,Rubber Tire,18,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,6050SB,,Shaping Blade,"60""",,,773,,Case,Caterpillar,Fermac,Ford,JCB,John Deere,Kobelco,New Holland,Terex,,,,,,,,,,,,,,,,,,,,,,
1605,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,Acs 1000,,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1606,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,Acs Pro 2000,,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1607,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Case 580 / 590 Ffc Interface, Class 100",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1608,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Cat It12-It28, Class 100-500",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1609,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Cat It38, Class 500-600",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1610,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"John Deere Hi-Vis, Class 200-600",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1611,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"John Deere Work-Pro, Class 100",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1612,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb 416, Class 200-500",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1613,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb 418, Class 600",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1614,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb 420, Class 700-800",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1615,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb 422, Class 900",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1616,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb 580 Series (Case), Class 100",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1617,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb 84, Class 100",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1618,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Jrb E Series (Deere), Class 100",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1619,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Komatsu Compact, Class 100",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1620,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"TAG Series 9, Class 200-700",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1621,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Volvo L150-L220, Class 700-800",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1622,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Styles Offered,Wlr-1-1,39,Wheel Loader Styles Offered Couplers,Wheel Loader Styles Offered Couplers,,,"Volvo L50-L120, Class 200-600",,,,,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1623,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC100 - HQC100,,Class 100 HYDraulic Coupler,,,,400,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1624,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC200 - HQC200,,Class 200 HYDraulic Coupler,,,,600,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1625,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC300 - HQC300,,Class 300 HYDraulic Coupler,,,,725,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1626,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC500 - HQC500,,Class 500 HYDraulic Coupler,,,,800,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1627,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC600 - HQC600,,Class 600 HYDraulic Coupler,,,,1250,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1628,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC700 - HQC700,,Class 700 HYDraulic Coupler,,,,1600,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1629,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC800 - HQC800,,Class 800 HYDraulic Coupler,,,,1800,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1630,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydraulic,Wlr-1-2,40,Wheel Loader Hydraulic Couplers,Wheel Loader Hydraulic Couplers,HQC900 - HQC900,,Class 900 HYDraulic Coupler,,,,2100,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1631,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Mechanical,Wlr-1-3,41,Wheel Loader Mechanical Couplers,Wheel Loader Mechanical Couplers,MQC100 - MQC100,,Class 100 Mechanical Coupler,,,,430,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1632,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Mechanical,Wlr-1-3,41,Wheel Loader Mechanical Couplers,Wheel Loader Mechanical Couplers,MQC200 - MQC200,,Class 200 Mechanical Coupler,,,,580,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1633,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Mechanical,Wlr-1-3,41,Wheel Loader Mechanical Couplers,Wheel Loader Mechanical Couplers,MQC300 - MQC300,,Class 300 Mechanical Coupler,,,,755,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1634,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Mechanical,Wlr-1-3,41,Wheel Loader Mechanical Couplers,Wheel Loader Mechanical Couplers,MQC500 - MQC500,,Class 500 Mechanical Coupler,,,,830,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1635,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydra Multi-QC,Wlr-1-4,42,Wheel Loader Hydra Multi-QC Couplers,Wheel Loader Hydra Multi-QC Couplers,HYQC200 - HYQC200,,Class 200 HYDra Multi-QC Coupler,,,,725,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1636,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydra Multi-QC,Wlr-1-4,42,Wheel Loader Hydra Multi-QC Couplers,Wheel Loader Hydra Multi-QC Couplers,HYQC300 - HYQC300,,Class 300 HYDra Multi-QC Coupler,,,,850,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1637,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydra Multi-QC,Wlr-1-4,42,Wheel Loader Hydra Multi-QC Couplers,Wheel Loader Hydra Multi-QC Couplers,HYQC500 - HYQC500,,Class 500 HYDra Multi-QC Coupler,,,,975,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1638,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Hydra Multi-QC,Wlr-1-4,42,Wheel Loader Hydra Multi-QC Couplers,Wheel Loader Hydra Multi-QC Couplers,HYQC600 - HYQC600,,Class 600 HYDra Multi-QC Coupler,,,,1350,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1639,Wheel Loader,6,Wheel Loader,19,Couplers,W1,TAG Series 9 Hyd,Wlr-1-5,43,Wheel Loader TAG Series 9 Hyd Couplers,Wheel Loader TAG Series 9 Hyd Couplers,H9QC200 - H9QC200,,Class 200 TAG Series 9 HYD Coupler,,,,725,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1640,Wheel Loader,6,Wheel Loader,19,Couplers,W1,TAG Series 9 Hyd,Wlr-1-5,43,Wheel Loader TAG Series 9 Hyd Couplers,Wheel Loader TAG Series 9 Hyd Couplers,H9QC300 - H9QC300,,Class 300 TAG Series 9 HYD Coupler,,,,850,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1641,Wheel Loader,6,Wheel Loader,19,Couplers,W1,TAG Series 9 Hyd,Wlr-1-5,43,Wheel Loader TAG Series 9 Hyd Couplers,Wheel Loader TAG Series 9 Hyd Couplers,H9QC500 - H9QC500,,Class 500 TAG Series 9 HYD Coupler,,,,975,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1642,Wheel Loader,6,Wheel Loader,19,Couplers,W1,TAG Series 9 Hyd,Wlr-1-5,43,Wheel Loader TAG Series 9 Hyd Couplers,Wheel Loader TAG Series 9 Hyd Couplers,H9QC600 - H9QC600,,Class 600 TAG Series 9 HYD Coupler,,,,1150,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1643,Wheel Loader,6,Wheel Loader,19,Couplers,W1,TAG Series 9 Hyd,Wlr-1-5,43,Wheel Loader TAG Series 9 Hyd Couplers,Wheel Loader TAG Series 9 Hyd Couplers,H9QC700 - H9QC700,,Class 700 TAG Series 9 HYD Coupler,,,,1500,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1644,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Xtreme Duty Hyd,Wlr-1-6,44,Wheel Loader Xtreme Duty Hyd Couplers,Wheel Loader Xtreme Duty Hyd Couplers,HTQC200 - HTQC200,,Class 200 Xtreme Duty HYD Coupler,,,,650,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
1645,Wheel Loader,6,Wheel Loader,19,Couplers,W1,Xtreme Duty Hyd,Wlr-1-6,44,Wheel Loader Xtreme Duty Hyd Couplers,Wheel Loader Xtreme Duty Hyd Couplers,HTQC300 - HTQC300,,Class 300 Xtreme Duty HYD Coupler,,,,775,,Case,Caterpillar,Doosan,Dresser,Fiat Allis,Ford,Hitachi,Hyundai,JCB,John Deere,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,New Holland,Samsung,Sany,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar,,,,,,,,
